frame,track_id,class,mph,m_per_s,zone_event
615,77,car,31.5,14.078,
615,85,car,36.1,16.144,
616,2,car,0.1,0.045,
616,11,car,0.2,0.075,
616,14,truck,0.3,0.127,
616,18,car,4.7,2.082,
616,22,truck,0.2,0.105,
616,29,car,0.3,0.113,
616,39,car,3.3,1.489,
616,47,car,3.8,1.68,
616,62,car,4.2,1.878,
616,68,car,24.4,10.902,
616,74,truck,3.4,1.539,
616,77,car,31.6,14.132,
616,85,car,37.1,16.597,
617,2,car,0.1,0.063,
617,11,car,0.2,0.083,
617,14,truck,0.3,0.118,
617,18,car,4.7,2.097,
617,22,truck,0.2,0.1,
617,29,car,0.2,0.11,
617,39,car,3.1,1.366,
617,47,car,3.7,1.634,
617,62,car,3.9,1.725,
617,68,car,24.5,10.973,
617,74,truck,3.7,1.643,
617,77,car,31.5,14.102,
617,85,car,36.4,16.286,
618,2,car,0.2,0.068,
618,11,car,0.2,0.083,
618,14,truck,0.3,0.124,
618,18,car,4.7,2.083,
618,22,truck,0.3,0.117,
618,29,car,0.3,0.12,
618,39,car,3.3,1.469,
618,47,car,3.8,1.679,
618,62,car,3.7,1.634,
618,68,car,24.0,10.734,
618,74,truck,3.2,1.431,
618,77,car,31.5,14.084,
618,85,car,37.2,16.63,
619,2,car,0.2,0.071,
619,11,car,0.2,0.079,
619,14,truck,0.2,0.094,
619,18,car,4.8,2.16,
619,22,truck,0.2,0.097,
619,29,car,0.2,0.1,
619,39,car,3.2,1.435,
619,47,car,3.8,1.701,
619,62,car,3.4,1.518,
619,68,car,23.8,10.631,
619,74,truck,5.2,2.334,
619,77,car,31.4,14.027,
619,85,car,36.5,16.31,
620,2,car,0.2,0.073,
620,11,car,0.1,0.055,
620,14,truck,0.2,0.088,
620,18,car,4.6,2.047,
620,22,truck,0.2,0.1,
620,29,car,0.2,0.093,
620,39,car,3.0,1.353,
620,47,car,4.1,1.848,
620,62,car,3.2,1.452,
620,68,car,24.4,10.898,
620,74,truck,6.4,2.873,
620,77,car,30.9,13.824,
620,85,car,36.9,16.499,
621,2,car,0.1,0.067,
621,11,car,0.1,0.045,
621,14,truck,0.2,0.074,
621,18,car,4.6,2.062,
621,22,truck,0.2,0.107,
621,29,car,0.2,0.088,
621,39,car,3.0,1.329,
621,47,car,4.0,1.766,
621,62,car,3.1,1.373,
621,68,car,23.5,10.509,
621,74,truck,5.8,2.611,
621,77,car,31.0,13.841,
621,85,car,36.6,16.378,
622,2,car,0.2,0.077,
622,11,car,0.1,0.047,
622,14,truck,0.2,0.095,
622,18,car,4.6,2.056,
622,22,truck,0.3,0.129,
622,29,car,0.2,0.1,
622,39,car,3.1,1.406,
622,47,car,3.8,1.685,
622,62,car,3.1,1.392,
622,68,car,21.0,9.375,
622,74,truck,5.7,2.552,
622,77,car,30.6,13.664,
622,85,truck,37.0,16.525,
623,2,car,0.2,0.088,
623,11,car,0.1,0.053,
623,14,truck,0.2,0.105,
623,18,car,4.7,2.099,
623,22,truck,0.3,0.149,
623,29,car,0.3,0.125,
623,39,car,2.8,1.238,
623,47,car,3.6,1.626,
623,62,car,3.0,1.362,
623,68,car,19.3,8.614,
623,74,truck,6.1,2.718,
623,77,car,30.5,13.625,
623,85,car,37.1,16.567,
623,91,truck,22.2,9.938,
624,2,car,0.2,0.079,
624,11,car,0.1,0.052,
624,14,truck,0.2,0.106,
624,18,car,4.7,2.085,
624,22,truck,0.3,0.139,
624,29,car,0.3,0.122,
624,39,car,3.0,1.355,
624,47,car,4.0,1.772,
624,62,car,3.1,1.364,
624,68,car,17.0,7.605,
624,74,truck,5.6,2.51,
624,77,car,30.4,13.578,
624,85,car,37.5,16.772,
624,91,truck,22.3,9.962,
625,2,car,0.2,0.103,
625,11,car,0.1,0.056,
625,14,truck,0.3,0.122,
625,18,car,4.3,1.943,
625,22,truck,0.3,0.137,
625,29,car,0.3,0.122,
625,39,car,3.0,1.357,
625,47,car,3.9,1.748,
625,62,car,2.8,1.235,
625,68,car,15.2,6.796,
625,74,truck,5.7,2.534,
625,77,car,30.1,13.44,
625,85,car,37.2,16.618,
625,91,truck,22.2,9.918,
626,2,car,0.3,0.125,
626,11,car,0.1,0.066,
626,14,truck,0.3,0.153,
626,18,car,5.0,2.229,
626,22,truck,0.3,0.152,
626,29,car,0.3,0.129,
626,39,car,3.0,1.327,
626,47,car,3.9,1.743,
626,62,car,2.7,1.214,
626,68,car,13.2,5.886,
626,74,truck,4.8,2.145,
626,77,car,29.8,13.312,
626,85,car,37.4,16.737,
626,91,truck,22.2,9.938,
627,2,car,0.3,0.132,
627,11,car,0.1,0.063,
627,14,truck,0.3,0.14,
627,18,car,5.4,2.412,
627,22,truck,0.3,0.137,
627,29,car,0.3,0.128,
627,39,car,3.0,1.363,
627,47,car,3.6,1.591,
627,62,car,2.7,1.21,
627,68,car,11.2,5.015,
627,74,truck,4.6,2.049,
627,77,car,30.0,13.392,
627,85,car,37.8,16.885,
627,91,truck,22.3,9.952,
628,2,car,0.3,0.122,
628,11,car,0.2,0.078,
628,14,truck,0.3,0.14,
628,18,car,5.6,2.521,
628,22,truck,0.3,0.117,
628,29,car,0.3,0.116,
628,39,car,3.0,1.331,
628,47,car,4.0,1.778,
628,62,car,3.0,1.354,
628,68,car,10.4,4.633,
628,74,truck,4.7,2.09,
628,77,car,29.9,13.355,
628,85,car,37.5,16.767,
628,91,truck,22.2,9.91,
629,2,car,0.3,0.134,
629,11,car,0.2,0.093,
629,14,truck,0.3,0.142,
629,18,car,5.9,2.616,
629,22,truck,0.3,0.112,
629,29,car,0.2,0.106,
629,39,car,2.8,1.263,
629,47,car,4.3,1.913,
629,62,car,2.8,1.264,
629,68,car,10.2,4.551,
629,74,truck,4.8,2.124,
629,77,car,30.0,13.389,zone_1:exit
629,85,car,37.3,16.68,
629,91,truck,22.3,9.952,
630,2,car,0.6,0.279,
630,11,car,0.2,0.084,
630,14,truck,0.4,0.166,
630,18,car,5.9,2.633,
630,22,truck,0.2,0.095,
630,29,car,0.2,0.079,
630,39,car,2.9,1.306,
630,47,car,4.5,2.017,
630,62,car,2.5,1.137,
630,68,car,10.3,4.594,
630,74,truck,5.2,2.326,
630,77,car,29.6,13.227,
630,85,car,36.8,16.466,
630,91,truck,22.3,9.952,
631,2,car,0.7,0.31,
631,11,car,0.2,0.092,
631,14,truck,0.5,0.202,
631,18,car,5.9,2.627,
631,22,truck,0.2,0.095,
631,29,car,0.2,0.069,
631,39,car,2.5,1.121,
631,47,car,4.2,1.875,
631,62,car,2.6,1.176,
631,68,car,10.1,4.52,
631,74,truck,6.5,2.926,
631,77,car,29.5,13.187,
631,85,car,37.0,16.553,
631,91,truck,22.2,9.91,
632,2,car,0.6,0.281,
632,11,car,0.2,0.093,
632,14,truck,0.4,0.186,
632,18,car,6.3,2.803,
632,22,truck,0.2,0.088,
632,29,car,0.2,0.071,
632,39,car,2.3,1.04,
632,47,car,3.9,1.753,
632,62,car,2.7,1.197,
632,68,car,10.1,4.506,
632,74,truck,7.2,3.222,
632,77,car,29.4,13.162,
632,85,car,37.2,16.621,
632,91,truck,22.3,9.952,
633,2,car,0.6,0.255,
633,11,car,0.2,0.107,
633,14,truck,0.4,0.16,
633,18,car,5.6,2.502,
633,22,truck,0.2,0.081,
633,29,car,0.2,0.08,
633,39,car,2.2,0.988,
633,47,car,3.7,1.652,
633,62,car,2.6,1.181,
633,68,car,9.9,4.41,
633,74,truck,6.4,2.843,
633,77,car,29.2,13.071,
633,85,car,37.0,16.548,
633,91,truck,22.2,9.91,
634,2,car,0.6,0.25,
634,11,car,0.3,0.119,
634,14,truck,0.4,0.169,
634,18,car,5.3,2.366,
634,22,truck,0.2,0.097,
634,29,car,0.2,0.104,
634,39,car,2.1,0.959,
634,47,car,3.7,1.652,
634,62,car,2.6,1.182,
634,68,car,9.8,4.398,
634,74,truck,5.7,2.546,
634,77,car,29.4,13.122,
634,85,car,36.9,16.498,
634,91,truck,22.2,9.91,
635,2,car,0.9,0.414,
635,11,car,0.2,0.107,
635,14,truck,0.4,0.167,
635,18,car,5.1,2.278,
635,22,truck,0.2,0.094,
635,29,car,0.2,0.108,
635,39,car,2.2,1.006,
635,47,car,3.7,1.634,
635,62,car,2.2,0.981,
635,68,car,9.5,4.238,
635,74,truck,5.8,2.595,
635,77,car,29.0,12.955,
635,85,car,37.4,16.731,
635,91,truck,22.3,9.952,
636,2,car,1.0,0.456,
636,11,car,0.2,0.093,
636,14,truck,0.3,0.142,
636,18,car,5.1,2.268,
636,22,truck,0.2,0.087,
636,29,car,0.2,0.099,
636,39,car,2.2,1.003,
636,47,car,3.6,1.628,
636,62,car,2.1,0.942,
636,68,car,9.8,4.398,
636,74,truck,5.6,2.502,
636,77,car,28.8,12.889,
636,85,car,37.5,16.745,
637,2,car,0.7,0.321,
637,11,car,0.2,0.111,
637,14,truck,0.3,0.124,
637,18,car,5.1,2.268,
637,22,truck,0.2,0.085,
637,29,car,0.2,0.105,
637,39,car,2.4,1.06,
637,47,car,3.3,1.476,
637,62,car,2.2,0.989,
637,68,car,10.0,4.472,
637,74,truck,4.9,2.174,
637,77,car,28.6,12.798,
637,85,car,37.5,16.747,
638,2,car,1.0,0.446,
638,11,car,0.2,0.097,
638,14,truck,0.2,0.104,
638,18,car,5.1,2.278,
638,22,truck,0.2,0.103,
638,29,car,0.2,0.106,
638,39,car,2.4,1.075,
638,47,car,3.2,1.416,
638,62,car,1.7,0.781,
638,68,car,10.5,4.715,
638,74,truck,3.8,1.68,
638,77,car,28.5,12.737,
638,85,truck,37.6,16.82,
638,90,car,1.6,0.703,
639,2,car,1.2,0.517,
639,11,car,0.2,0.103,
639,14,truck,0.2,0.107,
639,18,car,7.0,3.145,
639,22,truck,0.7,0.321,
639,29,car,0.2,0.108,
639,39,car,2.6,1.148,
639,47,car,3.4,1.528,
639,62,car,2.5,1.127,
639,68,car,10.9,4.855,
639,74,truck,2.8,1.233,
639,77,car,28.4,12.689,
639,85,truck,37.4,16.733,
639,90,car,1.5,0.677,
640,2,car,1.2,0.552,
640,11,car,0.2,0.085,
640,14,truck,0.2,0.103,
640,18,car,7.1,3.192,
640,22,truck,0.9,0.397,
640,29,car,0.2,0.105,
640,39,car,2.6,1.175,
640,47,car,3.7,1.657,
640,62,car,2.7,1.214,
640,68,car,11.4,5.108,
640,74,truck,4.9,2.182,
640,77,car,28.9,12.902,
640,85,car,37.7,16.853,
640,90,car,1.6,0.695,
641,2,car,1.2,0.556,
641,11,car,0.2,0.077,
641,14,truck,0.2,0.09,
641,18,car,6.9,3.104,
641,22,truck,0.9,0.41,
641,29,car,0.2,0.079,
641,39,car,2.7,1.19,
641,47,car,3.7,1.669,
641,62,car,3.0,1.346,
641,68,car,11.6,5.167,
641,74,truck,5.3,2.389,
641,77,car,28.4,12.688,
641,85,car,37.9,16.925,
641,90,car,1.9,0.844,
642,2,car,0.9,0.395,
642,11,car,0.2,0.076,
642,14,truck,0.2,0.092,
642,18,car,6.8,3.057,
642,22,truck,0.9,0.423,
642,29,car,0.2,0.077,
642,39,car,2.6,1.144,
642,47,car,3.7,1.654,
642,62,car,2.9,1.309,
642,68,car,12.0,5.373,
642,74,truck,4.9,2.186,
642,77,car,28.4,12.712,
642,85,car,37.3,16.666,
642,90,car,2.1,0.935,
643,2,car,1.2,0.525,
643,11,car,0.2,0.084,
643,14,truck,0.2,0.1,
643,18,car,6.8,3.048,
643,22,truck,1.0,0.437,
643,29,car,0.2,0.079,
643,39,car,2.3,1.007,
643,47,car,3.4,1.52,
643,62,car,2.8,1.256,
643,68,car,12.3,5.483,
643,74,truck,5.3,2.365,
643,77,car,28.4,12.687,
643,85,car,37.7,16.837,
643,90,car,2.2,0.962,
644,2,car,1.3,0.569,
644,11,car,0.2,0.075,
644,14,truck,0.2,0.092,
644,18,car,6.6,2.945,
644,22,truck,1.0,0.442,
644,29,car,0.2,0.07,
644,39,car,1.9,0.859,
644,47,car,3.9,1.73,
644,62,car,2.7,1.199,
644,68,car,12.2,5.46,
644,74,truck,5.1,2.296,
644,77,car,27.8,12.447,
644,85,car,37.3,16.679,zone_1:enter
644,90,car,2.2,0.985,
645,2,car,1.3,0.577,
645,11,car,0.2,0.077,
645,14,truck,0.2,0.082,
645,18,car,6.6,2.969,
645,22,truck,0.9,0.421,
645,29,car,0.2,0.068,
645,39,car,1.8,0.827,
645,47,car,4.0,1.78,
645,62,car,2.7,1.194,
645,68,car,12.2,5.46,
645,74,truck,5.9,2.642,
645,77,car,27.7,12.384,
645,85,car,37.1,16.606,
645,90,car,2.0,0.879,
646,2,car,1.4,0.632,
646,11,car,0.2,0.096,
646,14,truck,0.2,0.092,
646,18,car,4.8,2.159,
646,22,truck,0.4,0.192,
646,29,car,0.1,0.065,
646,39,car,1.7,0.768,
646,47,car,3.7,1.634,
646,62,car,1.7,0.755,
646,68,car,12.3,5.483,
646,74,truck,6.2,2.779,
646,77,car,27.9,12.457,
646,85,car,37.3,16.697,
646,90,car,2.0,0.884,
647,2,car,1.5,0.656,
647,11,car,0.2,0.106,
647,14,truck,0.2,0.104,
647,18,car,5.0,2.257,
647,22,truck,0.3,0.114,
647,29,car,0.1,0.066,
647,39,car,1.6,0.737,
647,47,car,3.4,1.536,
647,62,car,1.2,0.554,
647,68,car,12.2,5.46,
647,74,truck,4.9,2.194,
647,77,car,27.1,12.123,
647,85,car,37.5,16.744,
647,90,car,2.0,0.872,
648,2,car,1.5,0.672,
648,11,car,0.2,0.111,
648,14,truck,0.2,0.108,
648,18,car,5.3,2.368,
648,22,truck,0.2,0.088,
648,29,car,0.2,0.07,
648,39,car,1.6,0.707,
648,47,car,3.2,1.45,
648,62,car,0.7,0.294,
648,68,car,12.2,5.46,
648,74,truck,4.7,2.09,
648,77,car,27.2,12.152,
648,85,car,37.0,16.523,
648,90,car,1.9,0.828,
649,2,car,1.5,0.681,
649,11,car,0.2,0.107,
649,14,truck,0.2,0.107,
649,18,car,5.2,2.34,
649,22,truck,0.2,0.078,
649,29,car,0.2,0.071,
649,39,car,1.7,0.738,
649,47,car,3.2,1.415,
649,62,car,0.7,0.32,
649,68,car,12.3,5.483,
649,74,truck,5.2,2.335,
649,77,car,27.3,12.22,
649,85,car,37.6,16.807,
649,90,car,1.6,0.735,
650,2,car,1.1,0.493,
650,11,car,0.3,0.114,
650,14,truck,0.3,0.113,
650,18,car,5.3,2.378,
650,22,truck,0.1,0.059,
650,29,car,0.2,0.07,
650,39,car,1.9,0.849,
650,47,car,3.2,1.426,
650,62,car,0.8,0.341,
650,68,car,12.2,5.46,
650,74,truck,4.8,2.161,
650,77,car,26.9,12.023,
650,85,car,37.0,16.533,
650,90,car,1.6,0.697,
651,2,car,1.0,0.427,
651,11,car,0.2,0.111,
651,14,truck,0.3,0.114,
651,18,car,5.5,2.444,
651,22,truck,0.1,0.047,
651,29,car,0.2,0.077,
651,39,car,2.0,0.889,
651,47,car,3.0,1.327,
651,62,car,0.6,0.29,
651,68,car,12.3,5.483,
651,74,truck,4.9,2.207,
651,77,car,27.0,12.068,
651,85,car,37.6,16.797,
651,90,car,1.5,0.679,
652,2,car,0.6,0.258,
652,11,car,0.2,0.107,
652,14,truck,0.2,0.111,
652,18,car,5.2,2.338,
652,22,truck,0.1,0.053,
652,29,car,0.2,0.068,
652,39,car,1.9,0.862,
652,47,car,2.9,1.307,
652,62,car,0.7,0.298,
652,74,truck,4.6,2.061,
652,77,car,27.0,12.077,
652,85,car,37.4,16.698,
652,90,car,1.7,0.756,
652,94,car,3.4,1.514,
653,2,car,0.3,0.142,
653,11,car,0.2,0.077,
653,14,truck,0.2,0.101,
653,18,car,4.7,2.107,
653,22,truck,0.1,0.051,
653,29,car,0.1,0.065,
653,39,car,1.7,0.771,
653,47,car,2.8,1.254,
653,62,car,0.6,0.289,
653,74,truck,4.6,2.044,
653,77,car,26.9,12.018,
653,85,car,37.4,16.732,
653,90,car,1.7,0.749,
653,94,car,3.4,1.508,
654,2,car,0.2,0.088,
654,11,car,0.1,0.061,
654,14,truck,0.2,0.086,
654,18,car,4.3,1.937,
654,22,truck,0.1,0.04,
654,29,car,0.1,0.058,
654,39,car,1.6,0.724,
654,47,car,2.6,1.177,
654,62,car,0.7,0.324,
654,74,truck,3.5,1.565,
654,77,car,26.2,11.694,
654,85,car,37.1,16.598,
654,90,car,1.6,0.737,
654,94,car,3.4,1.514,
655,2,car,0.2,0.079,
655,11,car,0.2,0.069,
655,14,truck,0.2,0.091,
655,18,car,4.2,1.869,
655,22,truck,0.1,0.043,
655,29,car,0.1,0.064,
655,39,car,1.6,0.726,
655,47,car,2.4,1.093,
655,62,car,0.6,0.267,
655,74,truck,3.7,1.632,
655,77,car,26.4,11.789,
655,85,car,37.2,16.64,
655,90,car,1.7,0.754,
656,2,car,0.2,0.078,
656,11,car,0.2,0.075,
656,14,truck,0.2,0.085,
656,18,car,5.6,2.487,
656,22,truck,0.1,0.046,
656,29,car,0.1,0.056,
656,39,car,1.6,0.711,
656,47,car,2.4,1.056,
656,62,car,0.4,0.193,
656,74,truck,3.5,1.56,
656,77,car,26.0,11.628,
656,85,car,36.7,16.404,
656,90,car,1.5,0.69,
657,2,car,0.2,0.082,
657,11,car,0.2,0.072,
657,14,truck,0.1,0.065,
657,18,car,5.7,2.556,
657,22,truck,0.1,0.046,
657,29,car,0.1,0.056,
657,39,car,1.5,0.689,
657,47,car,2.2,0.993,
657,62,car,0.3,0.138,
657,74,truck,3.4,1.536,
657,77,car,25.9,11.58,
657,85,car,37.2,16.645,
657,90,car,1.5,0.671,
658,2,car,0.2,0.085,
658,11,car,0.2,0.074,
658,14,truck,0.1,0.054,
658,18,car,5.9,2.636,
658,22,truck,0.1,0.06,
658,29,car,0.1,0.064,
658,39,car,1.5,0.679,
658,47,car,1.9,0.828,
658,62,car,0.3,0.132,
658,74,truck,3.9,1.74,
658,77,car,26.3,11.759,
658,85,car,36.6,16.366,
658,90,car,1.5,0.658,
659,2,car,0.2,0.094,
659,11,car,0.2,0.085,
659,14,truck,0.1,0.045,
659,18,car,5.7,2.57,
659,22,truck,0.1,0.062,
659,29,car,0.2,0.069,
659,39,car,1.4,0.644,
659,47,car,1.6,0.713,
659,62,car,0.3,0.117,
659,74,truck,3.7,1.641,
659,77,car,25.9,11.571,
659,85,car,37.0,16.56,
659,90,car,1.3,0.583,
660,2,car,0.2,0.088,
660,11,car,0.2,0.093,
660,14,truck,0.1,0.043,
660,18,car,6.2,2.754,
660,22,truck,0.1,0.067,
660,29,car,0.2,0.079,
660,39,car,1.5,0.658,
660,47,car,1.5,0.666,
660,62,car,0.3,0.116,
660,74,truck,3.4,1.508,
660,77,car,25.3,11.32,
660,85,car,36.7,16.424,
660,90,car,1.1,0.487,
661,2,car,0.2,0.105,
661,11,car,0.3,0.113,
661,14,truck,0.2,0.07,
661,18,car,6.2,2.791,
661,22,truck,0.2,0.073,
661,29,car,0.2,0.098,
661,39,car,1.9,0.836,
661,47,car,1.3,0.588,
661,62,car,0.3,0.121,
661,74,truck,4.3,1.901,
661,77,car,26.7,11.936,
661,85,car,36.9,16.489,
661,90,car,1.2,0.557,
662,2,car,0.2,0.101,
662,11,car,0.3,0.124,
662,14,truck,0.2,0.071,
662,18,car,6.4,2.846,
662,22,truck,0.2,0.073,
662,29,car,0.2,0.098,
662,39,car,2.0,0.875,
662,47,car,1.3,0.582,
662,62,car,0.3,0.134,
662,74,truck,4.3,1.941,
662,77,car,25.8,11.544,
662,85,car,36.8,16.433,
662,90,car,1.2,0.542,
663,2,car,0.2,0.097,
663,11,car,0.3,0.125,
663,14,truck,0.2,0.071,
663,18,car,5.2,2.316,
663,22,truck,0.2,0.071,
663,29,car,0.2,0.099,
663,39,car,1.8,0.826,
663,47,car,1.2,0.536,
663,62,car,0.3,0.129,
663,74,truck,32.4,14.491,
663,77,car,25.5,11.399,
663,85,car,37.1,16.583,
663,90,car,1.4,0.619,
664,2,car,0.2,0.088,
664,11,car,0.2,0.107,
664,14,truck,0.2,0.072,
664,18,car,5.0,2.229,
664,22,truck,0.2,0.071,
664,29,car,0.2,0.108,
664,39,car,1.7,0.744,
664,47,car,1.2,0.536,
664,62,car,0.3,0.15,
664,74,truck,37.0,16.526,
664,77,car,25.7,11.485,
664,85,car,36.6,16.357,
664,90,car,1.4,0.641,
665,2,car,0.2,0.091,
665,11,car,0.2,0.109,
665,14,truck,0.2,0.08,
665,18,car,4.9,2.197,
665,22,truck,0.1,0.06,
665,29,car,0.2,0.096,
665,39,car,2.0,0.882,
665,47,car,1.2,0.532,
665,62,car,0.3,0.153,
665,74,truck,56.4,25.224,
665,77,car,25.4,11.364,
665,85,car,37.1,16.57,
665,90,car,1.6,0.709,
666,2,car,0.2,0.085,
666,11,car,0.2,0.099,
666,14,truck,0.2,0.083,
666,18,car,5.3,2.347,
666,22,truck,0.1,0.061,
666,29,car,0.2,0.1,
666,39,car,2.1,0.927,
666,47,car,1.0,0.456,
666,62,car,0.3,0.141,
666,74,truck,61.8,27.641,
666,77,car,24.9,11.153,
666,85,car,36.4,16.268,
666,90,car,1.8,0.787,
667,2,car,0.2,0.09,
667,11,car,0.2,0.09,
667,14,truck,0.2,0.085,
667,18,car,5.3,2.347,
667,22,truck,0.6,0.28,
667,29,car,0.2,0.092,
667,39,car,2.1,0.944,
667,47,car,0.9,0.403,
667,62,car,0.4,0.18,
667,74,truck,63.5,28.39,
667,77,car,24.7,11.039,
667,85,car,36.7,16.404,
667,90,car,2.0,0.892,
668,2,car,0.2,0.071,
668,11,car,0.2,0.068,
668,14,truck,0.1,0.06,
668,18,car,5.3,2.357,
668,22,truck,0.9,0.416,
668,29,car,0.2,0.069,
668,39,car,1.7,0.742,
668,47,car,0.9,0.393,
668,62,car,0.4,0.169,
668,74,truck,64.1,28.649,
668,77,car,24.4,10.906,
668,85,car,36.6,16.353,
668,90,car,1.9,0.868,
669,2,car,0.1,0.06,
669,11,car,0.1,0.052,
669,14,truck,0.1,0.049,
669,18,car,5.3,2.347,
669,22,truck,1.0,0.461,
669,29,car,0.1,0.057,
669,39,car,1.7,0.761,
669,47,car,0.8,0.345,
669,62,car,0.3,0.149,
669,74,truck,64.6,28.866,
669,77,car,24.3,10.878,
669,85,car,36.7,16.398,
669,90,car,1.9,0.866,
670,2,car,0.1,0.057,
670,11,car,0.1,0.042,
670,14,truck,0.1,0.06,
670,18,car,5.3,2.347,
670,22,truck,1.0,0.466,
670,29,car,0.2,0.074,
670,39,car,1.6,0.736,
670,47,car,0.6,0.279,
670,62,car,0.3,0.149,
670,74,truck,36.1,16.153,
670,77,car,24.3,10.854,
670,85,car,36.4,16.284,
670,90,car,1.9,0.832,
671,2,car,0.1,0.056,
671,11,car,0.1,0.055,
671,14,truck,0.2,0.068,
671,18,car,5.3,2.357,
671,22,truck,1.0,0.464,
671,29,car,0.1,0.064,
671,39,car,1.6,0.719,
671,47,car,0.5,0.214,
671,62,car,0.3,0.149,
671,74,truck,31.8,14.207,
671,77,car,24.3,10.868,
671,85,car,36.8,16.456,
671,90,car,1.9,0.862,
672,2,car,0.1,0.046,
672,11,car,0.1,0.045,
672,14,truck,0.1,0.061,
672,18,car,5.3,2.347,
672,22,truck,1.0,0.465,
672,29,car,0.1,0.059,
672,39,car,1.1,0.487,
672,47,car,0.4,0.16,
672,62,car,0.3,0.151,
672,74,truck,11.9,5.301,
672,77,car,23.7,10.577,
672,85,car,36.5,16.328,
672,90,car,1.8,0.802,
673,2,car,0.1,0.041,
673,11,car,0.1,0.055,
673,14,truck,0.1,0.064,
673,18,car,5.3,2.357,
673,22,truck,1.0,0.458,
673,29,car,0.1,0.054,
673,39,car,0.9,0.407,
673,47,car,0.3,0.142,
673,62,car,0.4,0.159,
673,74,truck,6.1,2.738,
673,77,car,24.2,10.818,
673,85,car,37.0,16.552,
673,90,car,1.8,0.794,
674,2,car,0.1,0.032,
674,11,car,0.1,0.062,
674,14,truck,0.1,0.06,
674,18,car,6.8,3.053,
674,22,truck,0.5,0.239,
674,29,car,0.1,0.053,
674,39,car,1.6,0.708,
674,47,car,0.3,0.113,
674,62,car,0.3,0.117,
674,74,truck,6.7,2.995,
674,77,car,24.2,10.826,
674,85,car,36.7,16.389,
674,90,car,1.7,0.761,
675,2,car,0.1,0.026,
675,11,car,0.1,0.061,
675,14,truck,0.1,0.062,
675,18,car,6.3,2.821,
675,22,truck,0.2,0.1,
675,29,car,0.1,0.053,
675,39,car,1.9,0.836,
675,47,car,0.2,0.091,
675,62,car,0.2,0.103,
675,74,truck,5.2,2.338,
675,77,car,23.7,10.586,
675,85,car,36.7,16.409,
675,90,car,1.5,0.68,
676,2,car,0.1,0.025,
676,11,car,0.1,0.053,
676,14,truck,0.1,0.059,
676,18,car,6.0,2.704,
676,22,truck,0.1,0.051,
676,29,car,0.1,0.055,
676,39,car,1.8,0.785,
676,47,car,0.1,0.055,
676,62,car,0.3,0.114,
676,74,truck,3.7,1.671,
676,77,car,23.0,10.285,
676,85,car,36.7,16.409,
676,90,car,1.5,0.676,
676,95,truck,1.3,0.578,
677,2,car,0.1,0.028,
677,11,car,0.1,0.056,
677,14,truck,0.1,0.047,
677,18,car,5.8,2.61,
677,22,truck,0.1,0.043,
677,29,car,0.1,0.036,
677,39,car,2.5,1.109,
677,47,car,0.1,0.045,
677,62,car,0.3,0.143,
677,74,truck,3.6,1.599,
677,77,car,22.3,9.949,
677,85,car,37.0,16.518,
677,90,car,1.5,0.658,
677,95,truck,1.3,0.575,
678,2,car,0.1,0.039,
678,11,car,0.1,0.063,
678,14,truck,0.1,0.051,
678,18,car,5.6,2.52,
678,22,truck,0.1,0.043,
678,29,car,0.1,0.034,
678,39,car,3.1,1.39,
678,47,car,0.1,0.034,
678,62,car,0.3,0.14,
678,74,truck,3.3,1.488,
678,77,car,22.3,9.96,
678,85,car,36.7,16.387,
678,90,car,1.3,0.6,
678,95,truck,1.3,0.575,
679,2,car,0.1,0.041,
679,11,car,0.1,0.066,
679,14,truck,0.1,0.048,
679,18,car,5.5,2.456,
679,22,truck,0.1,0.045,
679,29,car,0.1,0.04,
679,39,car,3.5,1.546,
679,47,car,0.1,0.039,
679,62,car,0.4,0.178,
679,74,truck,3.1,1.382,
679,77,car,22.5,10.048,
679,85,car,36.9,16.482,
679,90,car,1.3,0.566,
680,2,car,0.1,0.045,
680,11,car,0.1,0.061,
680,14,truck,0.1,0.048,
680,18,car,5.3,2.374,
680,22,truck,0.1,0.042,
680,29,car,0.1,0.049,
680,39,car,3.6,1.629,
680,47,car,0.1,0.039,
680,62,car,0.4,0.179,
680,74,truck,2.8,1.271,
680,77,car,22.2,9.931,
680,85,car,36.5,16.311,
680,90,car,1.0,0.455,
681,2,car,0.1,0.045,
681,11,car,0.1,0.066,
681,14,truck,0.1,0.046,
681,18,car,3.4,1.529,
681,22,truck,0.1,0.05,
681,29,car,0.1,0.049,
681,39,car,3.0,1.319,
681,47,car,0.1,0.04,
681,62,car,0.4,0.201,
681,74,truck,0.4,0.172,
681,77,car,22.5,10.055,
681,85,car,37.0,16.521,
681,90,car,0.8,0.378,
682,2,car,0.1,0.048,
682,11,car,0.2,0.076,
682,14,truck,0.1,0.044,
682,18,car,3.4,1.537,
682,22,truck,0.1,0.044,
682,29,car,0.1,0.046,
682,39,car,2.7,1.187,
682,47,car,0.1,0.034,
682,62,car,0.4,0.201,
682,74,truck,0.4,0.173,
682,77,car,22.0,9.827,
682,85,car,36.9,16.514,
682,90,car,0.9,0.403,
683,2,car,0.1,0.05,
683,11,car,0.2,0.073,
683,14,truck,0.1,0.049,
683,18,car,3.2,1.417,
683,22,truck,0.1,0.051,
683,29,car,0.1,0.045,
683,39,car,2.5,1.137,
683,47,car,0.1,0.037,
683,62,car,0.5,0.205,
683,74,truck,0.4,0.172,
